4.435591220855712891e+00,3.743368387222290039e+00,3.572657823562622070e+00,3.485059261322021484e+00,3.439703941345214844e+00,3.408501863479614258e+00,3.391941785812377930e+00,3.370363712310791016e+00,3.350526809692382812e+00,3.348268508911132812e+00,3.332129240036010742e+00,3.333101511001586914e+00,3.311698198318481445e+00,3.293221712112426758e+00,3.289099693298339844e+00,3.280322313308715820e+00,3.269056320190429688e+00,3.266038179397583008e+00,3.264836788177490234e+00,3.266533374786376953e+00,3.249368667602539062e+00,3.251811265945434570e+00,3.245884656906127930e+00,3.244702577590942383e+00,3.243228673934936523e+00,3.245269775390625000e+00,3.240394830703735352e+00,3.242849826812744141e+00,3.244055271148681641e+00,3.239026546478271484e+00,3.247782230377197266e+00,3.258524417877197266e+00,3.248914718627929688e+00,3.247457981109619141e+00,3.246391773223876953e+00,3.254316568374633789e+00,3.255614280700683594e+00,3.264979600906372070e+00,3.243284225463867188e+00,3.242484807968139648e+00,3.248507499694824219e+00,3.243833541870117188e+00,3.247541189193725586e+00,3.257453203201293945e+00,3.249102592468261719e+00,3.250857114791870117e+00,3.239994287490844727e+00,3.248717069625854492e+00,3.246891021728515625e+00,3.255430936813354492e+00
3.796875849366188049e-02,3.310429304838180542e-02,3.150711953639984131e-02,3.063020482659339905e-02,3.017382137477397919e-02,2.987180091440677643e-02,2.965382300317287445e-02,2.946093492209911346e-02,2.925043925642967224e-02,2.925172820687294006e-02,2.913823723793029785e-02,2.910298854112625122e-02,2.891092002391815186e-02,2.876918017864227295e-02,2.870297618210315704e-02,2.861530147492885590e-02,2.851215749979019165e-02,2.846674807369709015e-02,2.841323241591453552e-02,2.838821522891521454e-02,2.827842906117439270e-02,2.826442755758762360e-02,2.823416888713836670e-02,2.820267342031002045e-02,2.815843746066093445e-02,2.817122079432010651e-02,2.811785787343978882e-02,2.811974473297595978e-02,2.810232155025005341e-02,2.808088809251785278e-02,2.814288064837455750e-02,2.820550836622714996e-02,2.813121117651462555e-02,2.810513786971569061e-02,2.810281328856945038e-02,2.816660515964031219e-02,2.816036902368068695e-02,2.822324447333812714e-02,2.806053496897220612e-02,2.804529853165149689e-02,2.810332737863063812e-02,2.807573974132537842e-02,2.806926518678665161e-02,2.813377417623996735e-02,2.807302214205265045e-02,2.810161933302879333e-02,2.800261788070201874e-02,2.805274911224842072e-02,2.802463248372077942e-02,2.809326350688934326e-02
2.236537486314773560e-01,2.167488187551498413e-01,2.140724807977676392e-01,2.123309224843978882e-01,2.127035707235336304e-01,2.127706855535507202e-01,2.137946337461471558e-01,2.138520181179046631e-01,2.136543989181518555e-01,2.125650942325592041e-01,2.106384634971618652e-01,2.100664973258972168e-01,2.093864083290100098e-01,2.083467841148376465e-01,2.088090181350708008e-01,2.086903452873229980e-01,2.082573920488357544e-01,2.082081437110900879e-01,2.095905691385269165e-01,2.102690190076828003e-01,2.093798071146011353e-01,2.101441621780395508e-01,2.095432579517364502e-01,2.100364267826080322e-01,2.106425315141677856e-01,2.102806419134140015e-01,2.105201482772827148e-01,2.111498117446899414e-01,2.110843956470489502e-01,2.110516130924224854e-01,2.117387801408767700e-01,2.132298052310943604e-01,2.116370648145675659e-01,2.120804488658905029e-01,2.119389325380325317e-01,2.125159054994583130e-01,2.134478539228439331e-01,2.136645317077636719e-01,2.125747352838516235e-01,2.120157480239868164e-01,2.128628194332122803e-01,2.126253545284271240e-01,2.129736840724945068e-01,2.137616574764251709e-01,2.132928371429443359e-01,2.135419547557830811e-01,2.129175364971160889e-01,2.141442894935607910e-01,2.138484865427017212e-01,2.149617373943328857e-01
